index,text,label
573,Plenty of options for Washington The No. 2 Oklahoma Sooners would like the poll voters out there to understand just how difficult a task they accomplished Saturday.,1
574,"Atlanta Braves, Smoltz Agree to New Deal  ATLANTA (Sports Network) - The Atlanta Braves announced  Thursday that the team has come to terms with longtime pitcher  John Smoltz to a new two-year contract with a club option for  the 2007 season. Per club policy, financial terms were not  disclosed.",1
575,No rest as Holmes returns for heats Kelly Holmes was due back in the Olympic stadium on Tuesday evening less than 24 hours after becoming the first British woman to win gold in the 800metres for 40 years.,1
576,"American Peirsol, Australian Hanson excel at world championships Peirsol plays a part in 2 world records: Aaron Peirsol of Irvine, Calif., lowered his world record in the 200-meter backstroke at the short-course world championships, which ended last night in Indianapolis.",1
577,"Beckham praised for lifting listless Real Madrid David Beckham #39;s goal against Primera Liga newcomer Numancia was the highlight of Real Madrid #39;s first league outing in the Santiago Bernabeu Stadium this season, according to the country #39;s sports press Sunday.",1
578,"Tranghese offers new BCS plan Big East commissioner Mike Tranghese is pushing a plan to change the way teams are selected for the Bowl Championship Series and make the process, which has been marked by controversy since its inception in 1998, more in line with the way the NCAA picks teams for its basketball tournament.",1
579,"Russia beat France to win its first Fed Cup Russia edged defending champion France 3-2 to claim its first Fed Cup title Sunday, with Anastasia Myskina and Vera Zvonareva beating Marion Bartoli and Emilie Loit 7-6 (5), 7-5 in the decisive doubles match.",1
580,New model Safin rediscovers hot shots One of the best things that could happen to tennis would be for Marat Safin to return consistently to the form that enabled him to capture the 2000 US Open title - and at last there were signs of this yesterday as the charismatic Russian won his first ,1
581,"Rain eases to showers ahead of one-day decider Rain is continuing to fall around Brisbane, threatening the deciding match in the Chappell-Hadlee one day series between Australia and New Zealand.",1
582,"Racing: Consortium claims it has agreed terms to keep Silverstone &lt;b&gt;...&lt;/b&gt; LONDON : A consortium, including former world champion Nigel Mansell, claims it has agreed terms to ensure Silverstone remains one of the venues for the 2005 Formula One world championship.",1
583,"Steelers' Bell Out for at Least Two Weeks (AP) AP - In his fourth NFL season, Kendrell Bell is reliving his sophomore jinx. The playmaking inside linebacker for the Pittsburgh Steelers will miss at least the next two games with what is now being called a sports hernia.",1
584,"Defender to miss extra game NEW YORK -- Already hit with an automatic one-game suspension and a \$250 fine for drawing a red card, Kansas City Wizards defender Alex Zotinca has been issued an additional fine and suspension.",1
585,"Giambi testified about his steroid use Ripping the shroud further off one of baseball's dirty secrets, Yankees slugger Jason Giambi testified before a federal grand jury that he used performance-enhancing human growth hormone in 2003 and illegal steroids for at least three seasons, the San Francisco Chronicle reported yesterday, citing a transcript of the court proceedings.",1
586,Canas seals third title Guillermo Canas wrapped up the Shanghai Open title with consummate ease on Sunday following a 6-1 6-0 win against Lars Burgsmuller.,1
587,INDIA TOUR GIVEN GO-AHEAD India #39;s two-Test series in Bangladesh will go ahead after concerns over security issues were allayed. A militant group had vowed to kill the Indian players if they came to Dhaka but that threat has now been dismissed as a hoax.,1
588,"Canas in finals of the Shanghai Open Guillermo Canas booked his third finals appearance of the season with a 6-1, 6-2 victory yesterday over a faltering Jiri Novak at the Shanghai Open.",1
589,Bowden lands slugger Guillen Jim Bowden continued to lead the hot stove league in deals yesterday when Washington #39;s interim general manager acquired power hitter and problem child Jose Guillen in a trade that sent two ,1
590,"NHL's Kovalev Bolsters Already Potent Kazan Lineup  KAZAN, Russia (Sports Network) - Russian forward Alexei  Kovalev is the latest locked out National Hockey League player  to head abroad, as he signed on to play for AK Bars Kazan.",1
591,"Matsui breaks out of slump as Yankees thrash Rays NEW YORK - Hideki Matsui produced three hits with two RBIs Tuesday and snapped an 0-for-16 slump, helping the Yankees crush the Devil Rays 11-2.",1
592,"Spurs Hold Off Sixers Tim Duncan scores a season-high 34 points and grabs 13 rebounds to lead the Spurs to their fifth straight victory, 88-80, over the 76ers.",1
593,Motorsport: Solberg #39;s stage hat-trick PETTER SOLBERG and Welsh co-driver Phil Mills reeled in Wales Rally GB leader Sebastien Loeb with a stage win hat-trick yesterday.,1
594,"Illini a 4-star hoops power CHAMPAIGN -- ESPN #39;s Jay Bilas said Deron Williams, the Big Ten #39;s Preseason Player of the Year, wouldn #39;t rank in the top 10 in the ACC.",1
595,"Camacho ready to quit as Real coach - reports Real Madrid coach Jose Antonio Camacho offered his resignation to club president Florentino Perez on Sunday, Spanish state radio reported.",1
596,"Officials try to convince Turin Games chief organizer to stay Government officials are trying to convince the chief organizer of the 2006 Turin Olympics not to quit, but Valentino Castellani says there is  quot;no room for second thoughts.",1
597,Johnson receives a message with benching Bethel Johnson remains in the dark on why Patriots coach Bill Belichick decided the second-year wide receiver out of Texas A amp;M should have been kept off the 45-man active roster for last Sunday's win over the Dolphins.,1
598,Barea sparks Huskies Northeastern and Binghamton were locked in a back-and-forth struggle before Jose Juan Barea took charge. The junior guard scored 15 of his game-high 28 points in the final five minutes to lead the Huskies to a 75-68 victory at Solomon Court yesterday.,1
599,"Another Palmer Charges to Victory  The name was familiar. So was the charge.&lt;br&gt; The highlight of Ryan Palmer's rookie season on the PGA Tour came seven months ago across town at Bay Hill, when he met Arnold Palmer for the first time. That changed yesterday in the Funai Classic, where the 28-year-old rookie made a name for...",1
600,"Rams Win 23-12, Top NFC West With Seattle (AP) AP - Marc Bulger got off to a red-hot start and a beleaguered defense held Seattle to three field goals in five trips inside the 20 in a 23-12 victory that earned the St. Louis Rams a first-place tie with the Seahawks in the NFC West on Sunday.",1
601,"Keeping frustrations in reserve Jiri Welsch may vent his frustrations in Czech on the court, but his body language during games and unusually short answers to questions after practice yesterday need no translation. Although a team player, Welsch has been frustrated with his second-unit duties. In a system suited to his abilities and basketball intelligence, Welsch has struggled to make meaningful contributions, ...",1
602,"Former Greats Lament TV Deal Two former England captains today bemoaned the loss of cricket to Britains living rooms, claiming the sports new television deal had turned its back on thousands of potential future players.",1
603,Soccer Racism Taints Spain's Reputation (AP) AP - Spaniards used to say they lived in one of Europe's most racially tolerant countries. Soccer has shattered that myth. In Madrid's Santiago Bernabeu stadium  #151; the Yankee Stadium of soccer  #151; Spanish fans bellowed out monkey noises last week each time a black English player touched the ball in a match between England and Spain.,1
604,Maine holds on to strike it rich Josh Radulski made a sliding touchdown catch with 5:56 remaining yesterday and Maine stopped a fourth-down play at its 20-yard line in the closing minutes as the Black Bears held on for a 29-25 Atlantic 10 victory at Richmond.,1
605,"United States 3, Slovakia 1 Team USA finally showed some energy in the World Cup of Hockey, beating Slovakia 3-1 Friday for its first win in the tournament. Bill Guerin, Jason Blake and Bryan Smolinski scored for the younger, quicker ",1
606,"Games go eons back in time today ATHENS, Greece  The slogan for these Olympics is,  quot;Welcome Home. quot; But the Games really go home today, when the men #39;s and women #39;s shot put are held in the excavated stadium of ancient Olympia, which started all this madness in 776 BC ...",1
607,"Jets remain unbeaten The New York Jets are 4-0 for the second time in their 45-year history, but they know that the road ahead is bound to be more difficult to travel.",1
