,index,text,label,preprocessed_text
664,664,"Argos give U of T bad grade on sacking Like a quarterback seeking first-down yardage, the Argonauts are scrambling for an alternate site for their new home after they were sacked by the University of Toronto in a bid to build a new Varsity Stadium.",1,argo give bad grade sacking like quarterback seeking first-down yardage argonaut scrambling alternate site new home sacked university toronto bid build new varsity stadium
665,665,"National Basketball Association Game Capsules Dallas, TX -- Dirk Nowitzki scored 10 of his career-high 53 points in overtime to lead the Dallas Mavericks past the Houston Rockets, 113-106, at AmericanAirlines Center.",1,national basketball association game capsule dallas tx dirk nowitzki scored career-high point overtime lead dallas maverick past houston rocket americanairlines center
666,666,Palmer's loss stifles Bengals FOXBOROUGH -- The play did not look as bad as Rodney Harrison's hit that leveled Rudi Johnson in yesterday's 35-28 Patriots victory over Cincinnati at Gillette Stadium.,1,palmer loss stifle bengal foxborough play look bad rodney harrison hit leveled rudi johnson yesterday patriot victory cincinnati gillette stadium
667,667,"Chargers Sign TE Baber to One-Year Deal (AP) AP - Tight end Billy Baber signed a one-year contract with the San Diego Chargers on Wednesday, taking the roster spot of suspended backup fullback Andrew Pinnock.",1,charger sign te baber one-year deal ap tight end billy baber signed one-year contract san diego charger wednesday taking roster spot suspended backup fullback andrew pinnock
668,668,"Johansson shocks top seed Agassi STOCKHOLM, Sweden -- Swede Thomas Johansson shocked top seed Andre Agassi 3-6 6-3 7-6 in a thrilling final at the Stockholm Open, to pick up his first title since the 2002 Australian Open.",1,johansson shock top seed agassi stockholm sweden swede thomas johansson shocked top seed andre agassi thrilling final stockholm open pick first title since australian open
669,669,Oregon State at Stanford Notes: Oregon State must contend with Stanfords unorthodox 3-4 defense. The Cardinal are OSUs only opponent that uses the 3-4 as their basic set.,1,oregon state stanford note oregon state must contend stanford unorthodox defense cardinal osus opponent us basic set
670,670,Olympic gold provides inspiration Britain #39;s Olympic success and gold medal tally gives the papers an excuse to wax lyrical on Sunday. Matthew Pinsent #39;s fourth rowing gold and his team #39;s success in the coxless four is the cause of many  quot;oar-some quot; puns.,1,olympic gold provides inspiration britain olympic success gold medal tally give paper excuse wax lyrical sunday matthew pinsent fourth rowing gold team success coxless four cause many quot oar-some quot pun
671,671,"Mountaineers picked apart BLACKSBURG, Va. -- Vincent Fuller intercepted Rasheed Marshall's pass with 18 seconds left and Virginia Tech beat No. 6 West Virginia, 19-13, yesterday.",1,mountaineer picked apart blacksburg va. vincent fuller intercepted rasheed marshall pas second left virginia tech beat west virginia yesterday
672,672,"Indians Defeat Twins 9-7 (AP) AP - Cliff Lee won for the second time since July 16 and rookie Grady Sizemore hit a two-run homer, leading the Cleveland Indians to a 9-7 win over the Minnesota Twins on Thursday night.",1,indian defeat twin ap cliff lee second time since july rookie grady sizemore hit two-run homer leading cleveland indian win minnesota twin thursday night
673,673,American League Gold Gloves announced The American League Gold Glove awards were announced Tuesday and two went to the Seattle Mariners. Seattle second baseman Bret Boone and Seattle outfielder Ichiro Suzuki each were honored for the fourth time.,1,american league gold glove announced american league gold glove award announced tuesday two went seattle mariner seattle second baseman bret boone seattle outfielder ichiro suzuki honored fourth time
674,674,Gerrard rocket sends Liverpool through Steven Gerrard #39;s stunning late goal caps a remarkable Liverpool comeback as they beat Olympiakos Pireaus 3-1 to qualify for the knockout stages of the Champions League.,1,gerrard rocket sends liverpool steven gerrard stunning late goal cap remarkable liverpool comeback beat olympiakos pireaus qualify knockout stage champion league
675,675,"New Trouble for Mike Tyson (New York- WABC, December 9, 2004 ) - Boxer Mike Tyson has had another run in with the law. Tyson was released yesterday after his arrest in Arizona.",1,new trouble mike tyson boxer mike tyson another run law tyson released yesterday arrest arizona
676,676,Bronc's Elliss Out for Year With Bad Back (AP) AP - Broncos defensive lineman Luther Elliss will miss the rest of the season because of a herniated disc in his lower back.,1,bronc elli year bad back ap bronco defensive lineman luther elli miss rest season herniated disc lower back
677,677,"Figo has a break from international soccer match LISBON, Aug. 18 (Xinhuanet) -- Portugal captain Luis Figo said here on Wednesday he was taking a break from international soccer, although he would not confirm if the decision was final. ",1,figo break international soccer match lisbon aug. portugal captain luis figo said wednesday taking break international soccer although would confirm decision final
678,678,"Niners hand it to Dolphins SAN FRANCISCO -- Randy McMichael caught a 15-yard touchdown pass with 10:35 to play, and the 49ers fumbled five times in the fourth quarter of the Miami Dolphins' 24-17 victory yesterday, leaving San Francisco as the league's only one-win team.",1,niner hand dolphin san francisco randy mcmichael caught -yard touchdown pas play er fumbled five time fourth quarter miami dolphin victory yesterday leaving san francisco league one-win team
679,679,Brodeur Hopes to Play Despite Sore Wrist (AP) AP - Goaltender Martin Brodeur has a sore wrist but hopes to play for Canada on Saturday against the Czech Republic in the World Cup of Hockey semifinals.,1,brodeur hope play despite sore wrist ap goaltender martin brodeur sore wrist hope play canada saturday czech republic world cup hockey semifinal
680,680,"Wrexham Handed Two-Week Stay of Execution Wrexham have been given a stay of execution after the High Court granted the club more time to solve their financial problems. However, the Coca-Cola League Two outfit have been given just two weeks to sort out the crisis or face a winding-up order.",1,wrexham handed two-week stay execution wrexham given stay execution high court granted club time solve financial problem however coca-cola league two outfit given two week sort crisis face winding-up order
